Accel_X,Accel_Y,Accel_Z
151,3977,-15529
152,3979,-15527
140,3982,-15544
153,3984,-15520
144,3973,-15532
144,3974,-15520
171,3987,-15539
150,3996,-15545
162,3979,-15527
135,3965,-15523
142,3971,-15529
147,3988,-15533
157,3991,-15531
143,3969,-15529
145,3994,-15534
139,3979,-15534
149,3983,-15539
151,3984,-15527
154,3983,-15536
141,3991,-15543
164,3981,-15547
140,3981,-15524
151,3996,-15536
164,3974,-15529
152,3986,-15534
158,3993,-15530
151,3971,-15535
156,3980,-15533
161,3971,-15533
143,3980,-15537
154,3992,-15518
147,3973,-15528
158,3985,-15533
161,3983,-15517
141,3966,-15519
170,4003,-15536
153,3988,-15544
135,4013,-15532
160,3973,-15524
145,3960,-15535
152,3997,-15553
148,3985,-15522
132,3975,-15531
165,3984,-15531
149,3973,-15524
161,3984,-15538
155,3975,-15519
138,3967,-15540
171,3988,-15546
153,3985,-15534
139,3975,-15535
139,3981,-15534
152,3971,-15534
150,3970,-15520
142,3981,-15526
163,3982,-15527
145,3976,-15552
149,3987,-15533
167,3993,-15516
141,3979,-15522
166,3981,-15531
151,3979,-15535
142,3982,-15549
144,3973,-15535
123,3967,-15529
155,3984,-15543
154,3977,-15524
142,3980,-15538
154,3986,-15528
153,3967,-15505
143,3992,-15548
173,3992,-15530
133,3958,-15528
146,3977,-15540
164,3979,-15526
134,3988,-15532
129,3977,-15536
153,3981,-15520
159,3976,-15530
165,3982,-15531
140,3992,-15538
143,3974,-15528
153,3985,-15541
140,3974,-15530
145,3978,-15538
132,3984,-15532
152,3973,-15521
151,3979,-15550
153,3987,-15536
140,3968,-15516
141,3983,-15540
160,3986,-15544
147,3977,-15531
160,4005,-15523
151,3965,-15510
139,3978,-15528
168,3986,-15522
138,3980,-15519
144,3990,-15544
153,3981,-15534
142,3977,-15528
148,3987,-15536
151,3987,-15528
150,3964,-15532
147,3982,-15535
167,3990,-15522
140,3981,-15513
164,3988,-15528
155,3984,-15528
144,3971,-15531
166,3986,-15535
148,3965,-15521
129,3991,-15535
164,3978,-15538
141,3966,-15530
147,3994,-15545
168,3970,-15529
151,3957,-15534
163,3994,-15536
167,3985,-15515
135,3961,-15526
168,3985,-15535
147,3976,-15538
139,3982,-15531
149,3968,-15510
144,3976,-15525
167,4004,-15543
150,3996,-15521
132,3977,-15508
160,3991,-15535
143,3986,-15525
148,3984,-15538
149,3991,-15544
144,3980,-15539
145,3997,-15539
151,3982,-15533
141,3972,-15528
140,3976,-15528
163,3983,-15546
156,3975,-15530
153,3988,-15541
156,3971,-15525
139,3965,-15522
156,3998,-15539
141,3984,-15524
142,3968,-15527
149,3981,-15537
150,3965,-15540
133,3980,-15545
151,3983,-15537
149,3969,-15522
140,3985,-15536
146,3979,-15534
143,3992,-15528
140,3979,-15519
144,3979,-15529
146,3982,-15556
152,3996,-15540
146,3976,-15519
139,3979,-15531
148,3984,-15536
163,3968,-15538
138,3980,-15532
161,3964,-15526
166,3989,-15533
145,3978,-15545
158,3987,-15530
139,3973,-15522
139,3989,-15526
162,3979,-15529
128,3967,-15533
141,3990,-15535
150,3971,-15521
143,3988,-15539
167,3974,-15541
154,3978,-15514
136,4001,-15547
167,3986,-15536
142,3987,-15544
142,3981,-15533
150,3984,-15515
139,3977,-15541
156,3995,-15526
150,3979,-15526
142,3977,-15512
156,3991,-15529
147,3986,-15547
155,3992,-15537
152,3985,-15532
155,3967,-15540
139,3989,-15525
165,3989,-15536
137,3980,-15526
153,3981,-15531
149,3985,-15530
150,3982,-15527
133,3994,-15533
134,3963,-15531
129,3988,-15539
149,3992,-15542
133,3985,-15533
150,3987,-15522
154,3982,-15528
136,3973,-15550
144,3994,-15535
148,3984,-15517
149,3988,-15526
165,3981,-15532
139,3979,-15537
159,3991,-15527
162,3974,-15514
150,3992,-15535
162,3984,-15547
141,3987,-15535
143,3986,-15528
163,3983,-15525
147,3974,-15531
143,4001,-15534
149,3981,-15523
162,3977,-15537
148,3991,-15539
150,3983,-15532
152,3974,-15515
154,3969,-15519
144,3985,-15536
179,3975,-15523
140,3976,-15537
158,3995,-15530
142,3975,-15541
164,4005,-15548
157,3969,-15535
142,3977,-15524
151,3987,-15526
145,3988,-15537
151,3995,-15524
144,3987,-15521
143,3978,-15541
171,3974,-15533
152,3977,-15521
151,3986,-15518
138,3978,-15537
130,3974,-15531
149,3973,-15554
133,3959,-15517
137,3974,-15521
146,3981,-15536
142,3991,-15534
139,3987,-15526
155,3968,-15532
146,3972,-15530
161,3988,-15535
161,3974,-15540
147,3992,-15524
128,3988,-15524
141,3992,-15528
149,3989,-15533
129,3988,-15532
162,3999,-15527
161,3988,-15524
156,3975,-15535
164,3983,-15514
138,3973,-15527
145,3990,-15544
166,3984,-15520
134,3975,-15526
158,3992,-15527
145,3960,-15518
162,3975,-15556
170,3987,-15528
148,3974,-15527
148,3986,-15532
156,3988,-15519
147,3966,-15530
158,3988,-15540
151,3988,-15525
132,3963,-15535
159,3980,-15535
163,3971,-15534
136,3983,-15541
162,3984,-15531
142,3978,-15528
156,3984,-15535
151,3969,-15519
140,3980,-15540
153,3985,-15544
147,3976,-15519
141,3975,-15536
163,3979,-15551
149,3982,-15527
140,3988,-15538
151,3964,-15522
150,3976,-15525
145,3990,-15540
150,3985,-15526
141,3980,-15524
151,3972,-15525
149,3980,-15524
151,3971,-15529
158,3986,-15536
158,3987,-15530
153,3981,-15533
155,3987,-15534
143,3987,-15507
136,3988,-15529
148,3991,-15542
162,3966,-15525
138,3996,-15537
139,3992,-15526
128,3977,-15531
138,3990,-15557
153,3983,-15528
133,3991,-15518
154,3991,-15536
153,3979,-15542
131,3983,-15534
167,3982,-15535
134,3958,-15511
154,3986,-15544
161,3994,-15521
133,3973,-15522
147,3999,-15529
164,3969,-15547
144,3982,-15529
139,3971,-15535
147,3963,-15531
147,3976,-15542
159,3974,-15535
143,3979,-15517
150,3988,-15527
151,3974,-15542
141,3971,-15533
142,3972,-15534
144,3979,-15527
142,3984,-15525
133,3981,-15539
152,3994,-15526
146,3968,-15513
158,3985,-15540
157,3972,-15521
136,3979,-15533
151,3984,-15530
143,3947,-15512
136,4002,-15548
172,3982,-15532
147,3977,-15513
172,3995,-15537
163,3980,-15518
128,3968,-15540
158,4001,-15540
147,3973,-15506
141,3970,-15547
160,3986,-15531
146,3964,-15529
142,3974,-15533
149,3976,-15531
126,3974,-15546
150,4007,-15537
152,3980,-15524
151,3968,-15527
150,3977,-15532
158,3976,-15522
143,3982,-15534
157,3987,-15523
154,3979,-15530
153,3985,-15541
154,3987,-15542
143,3987,-15519
143,3980,-15536
162,3989,-15542
147,3968,-15537
152,3983,-15540
163,3984,-15527
146,3973,-15539
152,3984,-15534
162,3980,-15517
138,3992,-15521
153,3993,-15544
153,3969,-15524
151,3989,-15533
166,3968,-15523
153,3954,-15534
160,3994,-15542
165,3988,-15525
139,3975,-15528
169,3974,-15549
164,3964,-15540
138,3986,-15532
143,3987,-15530
140,4001,-15515
138,3981,-15525
157,3981,-15528
152,3964,-15506
136,3976,-15530
164,3980,-15540
162,3970,-15522
157,3986,-15541
160,3990,-15526
152,3970,-15523
159,4001,-15540
162,3973,-15518
128,3978,-15527
147,3983,-15542
155,3982,-15524
137,3990,-15543
160,3973,-15522
146,3959,-15519
142,3974,-15552
157,3989,-15532
139,3981,-15522
168,3980,-15537
149,3987,-15510
144,3970,-15526
149,3987,-15529
170,3985,-15524
143,3975,-15540
145,3989,-15544
143,3972,-15513
139,3983,-15543
153,3980,-15534
160,3977,-15528
133,3999,-15531
152,3967,-15528
153,3970,-15533
134,3993,-15550
158,3979,-15527
132,3964,-15520
157,3985,-15524
158,3979,-15537
135,3991,-15524
150,3987,-15523
145,3971,-15535
151,3995,-15534
159,3983,-15535
132,3984,-15546
155,3978,-15518
141,3978,-15531
150,3977,-15530
146,3989,-15532
139,3973,-15538
154,3997,-15527
143,3982,-15534
153,3986,-15526
141,3969,-15531
155,3951,-15539
142,3983,-15546
148,3976,-15540
157,3973,-15536
147,3970,-15531
147,3975,-15549
164,3970,-15539
139,3992,-15515
152,3978,-15528
132,3969,-15533
141,3995,-15544
156,3982,-15542
144,3972,-15527
150,3976,-15537
132,3979,-15539
149,3985,-15528
128,3976,-15530
134,3978,-15526
141,3972,-15539
145,3976,-15535
146,3986,-15533
150,3981,-15537
160,3982,-15536
142,3991,-15535
144,3986,-15519
146,3983,-15529
158,3973,-15528
140,3981,-15534
158,3994,-15534
152,3974,-15520
146,3986,-15537
156,3990,-15538
141,3975,-15531
148,3999,-15523
144,3979,-15523
135,3979,-15535
169,3986,-15547
149,3985,-15519
161,4009,-15521
142,3974,-15523
139,3983,-15540
157,3979,-15521
148,3970,-15518
148,3989,-15548
149,3974,-15541
131,3965,-15515
158,3969,-15530
167,3967,-15527
137,3987,-15537
152,3971,-15517
137,3959,-15511
130,3975,-15529
147,3973,-15531
138,3985,-15518
141,3981,-15518
137,3989,-15519
140,3990,-15550
136,3983,-15549
146,3980,-15530
141,3971,-15531
170,3981,-15525
147,3976,-15533
120,3985,-15520
135,3966,-15525
162,3980,-15534
126,3984,-15541
148,3975,-15535
146,3970,-15515
141,4006,-15543
175,3996,-15526
131,3965,-15527
150,4001,-15534
150,3968,-15530
133,3977,-15545
169,3995,-15540
143,3959,-15533
118,3989,-15536
158,3988,-15531
135,3964,-15536
146,3972,-15549
152,3978,-15521
135,3963,-15528
168,3986,-15547
154,3972,-15528
152,3991,-15523
152,3982,-15528
132,3977,-15521
141,3986,-15532
151,3981,-15517
150,3982,-15525
148,3986,-15551
141,3974,-15528
149,3980,-15517
152,3975,-15540
143,3974,-15527
158,3972,-15528
143,3983,-15543
155,3974,-15516
150,3963,-15545
150,3984,-15547
155,3972,-15519
138,3968,-15519
160,3985,-15538
153,3969,-15530
150,3982,-15541
155,3992,-15527
133,3971,-15516
138,3984,-15543
158,3973,-15524
137,3982,-15532
150,3978,-15540
160,3968,-15527
156,3969,-15526
175,4001,-15517
160,3987,-15517
150,3979,-15526
156,3985,-15543
152,3977,-15519
142,3986,-15538
158,3976,-15538
146,3967,-15527
144,3976,-15544
158,3986,-15527
133,3980,-15543
163,3978,-15545
145,3970,-15515
147,3978,-15525
167,3990,-15526
149,3975,-15537
157,3979,-15538
161,3988,-15529
150,3985,-15517
170,3989,-15541
159,3976,-15528
157,3995,-15537
135,3984,-15529
155,3967,-15527
141,3992,-15547
152,3982,-15522
144,3979,-15527
137,3972,-15535
154,3987,-15538
164,3960,-15529
132,3989,-15525
170,3986,-15529
141,3969,-15521
139,4000,-15541
147,3968,-15541
134,3976,-15529
145,3981,-15560
160,3969,-15525
132,3981,-15521
155,3996,-15524
138,3976,-15519
158,3987,-15539
168,3986,-15528
147,3992,-15531
161,4001,-15550
154,3965,-15529
151,3990,-15541
150,3975,-15535
137,3986,-15539
160,3971,-15529
151,3987,-15537
163,3990,-15521
164,3970,-15526
142,3967,-15542
153,3988,-15530
159,3980,-15524
155,3986,-15534
182,3980,-15526
157,3972,-15538
170,3991,-15536
135,3977,-15512
133,3987,-15530
165,3977,-15539
132,3972,-15518
155,3990,-15537
172,3974,-15513
125,3973,-15542
156,3994,-15551
158,3989,-15507
140,3988,-15528
156,3964,-15542
148,3989,-15530
161,3984,-15539
147,3986,-15514
135,3976,-15534
143,3977,-15546
133,3973,-15532
153,3974,-15528
132,3977,-15534
156,3992,-15542
153,3972,-15538
167,3971,-15518
161,3980,-15523
171,3994,-15547
165,3997,-15545
153,3968,-15520
145,3963,-15532
162,3975,-15525
140,3968,-15526
134,3988,-15545
150,3977,-15520
166,3976,-15522
156,3983,-15538
143,3982,-15520
147,3997,-15532
168,3987,-15527
180,3986,-15524
154,3985,-15540
148,3977,-15536
152,3970,-15530
150,3979,-15525
145,3966,-15525
139,3983,-15532
146,3970,-15531
140,3977,-15540
147,3985,-15533
152,3995,-15535
148,3982,-15535
146,3975,-15526
132,3975,-15545
153,3980,-15519
160,3978,-15523
145,3988,-15530
141,3987,-15533
153,3990,-15540
159,3977,-15519
147,3976,-15519
146,3971,-15547
156,3990,-15536
152,3984,-15526
152,3991,-15532
157,3993,-15529
162,3991,-15534
146,3984,-15535
127,3976,-15525
159,3988,-15541
143,3983,-15542
149,3988,-15534
161,3972,-15529
142,3990,-15533
149,3979,-15529
147,3981,-15531
154,3975,-15519
144,3984,-15540
152,3980,-15545
142,3985,-15529
146,3973,-15512
143,3968,-15524
147,3977,-15524
141,3992,-15540
148,3983,-15539
141,3969,-15522
151,3974,-15537
167,3985,-15530
151,3982,-15540
140,3970,-15532
143,3981,-15520
151,3967,-15533
148,3983,-15534
134,3976,-15518
161,3982,-15546
153,3993,-15533
143,3980,-15534
152,3977,-15509
160,3982,-15533
161,3992,-15548
145,3982,-15519
142,3995,-15533
167,3977,-15528
160,3981,-15534
136,3968,-15535
138,3968,-15520
137,3964,-15535
144,3990,-15529
150,3985,-15537
142,3985,-15533
149,3979,-15516
155,3972,-15518
156,3984,-15528
152,3976,-15532
142,3966,-15532
149,3979,-15529
144,3985,-15529
146,3980,-15521
155,3997,-15533
147,3972,-15534
136,3981,-15529
159,3988,-15532
143,3984,-15522
138,3995,-15532
161,3992,-15535
147,3981,-15535
160,3981,-15531
170,3983,-15515
135,3983,-15525
152,3978,-15544
135,3973,-15535
150,3985,-15536
170,3991,-15519
157,3973,-15543
153,3997,-15532
135,3978,-15519
140,3973,-15535
156,3974,-15544
142,3982,-15533
141,3970,-15539
144,3977,-15518
143,3971,-15529
160,3977,-15543
148,3985,-15533
147,3983,-15542
163,3965,-15535
159,3976,-15537
159,3972,-15539
153,3986,-15524
146,3990,-15531
152,3967,-15526
141,3989,-15530
159,3972,-15534
138,3979,-15517
147,3990,-15532
160,3981,-15527
137,3975,-15534
163,3977,-15525
150,3972,-15527
143,3983,-15522
155,3975,-15531
150,3971,-15521
137,3994,-15525
157,3990,-15534
150,3993,-15535
153,3975,-15538
154,3993,-15526
159,3976,-15525
147,3969,-15532
159,3972,-15537
165,3967,-15521
139,3976,-15530
158,3987,-15534
145,3958,-15527
144,3976,-15530
179,3988,-15516
160,3988,-15541
141,3993,-15535
180,3983,-15534
139,3982,-15529
161,3999,-15531
149,3981,-15532
147,4002,-15535
164,3984,-15521
149,3967,-15522
158,3988,-15562
151,3978,-15520
130,3994,-15533
150,3985,-15523
142,3987,-15514
158,3993,-15543
146,3979,-15531
153,3970,-15530
161,3991,-15536
149,3978,-15538
155,3981,-15525
144,3974,-15540
172,3970,-15529
163,3984,-15524
149,3968,-15541
149,3984,-15523
145,3982,-15534
151,3986,-15529
156,4003,-15523
134,3965,-15517
155,3991,-15545
142,3969,-15519
137,3980,-15526
139,3973,-15527
158,3983,-15528
146,3990,-15528
164,3985,-15524
151,3980,-15532
127,3984,-15530
150,3970,-15533
153,3977,-15524
137,3968,-15544
157,3987,-15526
153,3978,-15509
144,3966,-15536
143,3965,-15535
152,3977,-15534
142,3961,-15539
152,3976,-15511
147,3982,-15547
151,3980,-15542
154,3968,-15532
144,3997,-15541
156,3984,-15536
134,3974,-15531
134,3963,-15528
156,3974,-15520
142,3973,-15537
162,3977,-15543
159,3984,-15526
153,3967,-15531
159,3985,-15522
152,3982,-15533
142,3980,-15526
157,3972,-15524
157,3971,-15527
141,3988,-15540
139,3974,-15524
132,3969,-15527
131,3982,-15535
159,3973,-15523
155,3984,-15534
174,3995,-15529
152,3971,-15517
153,3980,-15527
169,3998,-15522
143,3970,-15508
146,4003,-15538
169,3978,-15530
140,3976,-15536
157,3986,-15540
150,3968,-15523
129,3993,-15538
156,3991,-15531
134,3968,-15519
138,3995,-15530
150,3973,-15528
126,3980,-15529
146,3999,-15533
145,3972,-15522
160,3984,-15527
164,3983,-15535
141,3967,-15530
144,3980,-15532
144,3978,-15524
158,3985,-15530
149,3972,-15515
139,3985,-15537
166,3981,-15533
143,3973,-15519
145,3994,-15552
148,3979,-15531
131,3989,-15523
157,3982,-15527
140,3964,-15524
160,3991,-15551
180,3983,-15516
126,3965,-15520
157,4000,-15549
162,3978,-15530
142,3987,-15542
152,3991,-15532
155,3989,-15525
148,3984,-15548
153,3982,-15546
150,3987,-15527
146,3981,-15538
147,3973,-15531
160,3989,-15534
143,3984,-15543
140,3972,-15533
141,3970,-15540
156,3983,-15554
162,3982,-15524
145,3963,-15527
151,3975,-15541
156,3976,-15532
140,3968,-15543
165,3995,-15533
144,3982,-15525
146,3972,-15555
144,3989,-15521
130,3973,-15525
143,3996,-15547
152,3989,-15536
136,3968,-15529
152,3987,-15520
141,3980,-15507
142,3978,-15540
151,3971,-15524
133,3975,-15531
157,3976,-15537
158,3982,-15532
137,3985,-15536
154,3993,-15521
133,3979,-15531
143,3977,-15543
158,3988,-15521
150,3982,-15522
148,3963,-15520
149,3973,-15532
144,3977,-15524
145,3966,-15528
154,3978,-15535
146,3974,-15522
155,3978,-15525
143,3970,-15538
132,3981,-15529
156,3981,-15544
141,3999,-15533
136,3998,-15537
149,3992,-15520
147,3977,-15517
152,3979,-15540
153,3984,-15528
140,3977,-15521
147,3983,-15528
136,3987,-15534
151,3988,-15543
138,3982,-15525
145,3974,-15524
158,3978,-15525
145,3986,-15515
143,3991,-15525
144,3975,-15528
134,3984,-15521
145,3983,-15531
145,3986,-15528
132,3979,-15529
153,3978,-15538
150,3983,-15534
160,3990,-15532
158,3969,-15533
140,3988,-15522
145,3968,-15547
156,3978,-15527
144,3976,-15545
144,3979,-15514
148,3967,-15518
167,3977,-15521
145,3986,-15532
147,3977,-15533
159,3984,-15517
144,3981,-15538
153,3991,-15538
149,3980,-15524
154,3980,-15529
141,3986,-15533
163,3984,-15544
153,3980,-15537
165,3980,-15535
149,3989,-15545
171,3985,-15532
157,3978,-15523
139,3990,-15527
144,3965,-15529
151,3981,-15533
153,3988,-15532
142,3992,-15535
148,3983,-15523
149,3976,-15532
154,3980,-15520
146,3985,-15520
141,3982,-15540
162,3985,-15531
149,3994,-15531
165,3977,-15522
131,3974,-15521
142,3986,-15527
148,3984,-15534
157,3975,-15532
151,3974,-15525
150,3988,-15524
136,3966,-15537
165,3981,-15530
152,3976,-15520
137,3975,-15551
166,3989,-15544
136,3977,-15525
142,3979,-15534
158,3991,-15524
142,3974,-15542
151,3995,-15530
154,3975,-15523
155,3981,-15535
148,3989,-15529
175,3979,-15522
163,3988,-15545
165,3976,-15539
161,3970,-15536
157,3973,-15533
170,4002,-15529
146,3982,-15523
146,3983,-15537
170,3979,-15541
143,3968,-15520
141,3981,-15519
157,3973,-15533
132,3978,-15531
170,3985,-15537
157,3966,-15517
151,3979,-15530
153,3973,-15540
129,3970,-15533
137,3993,-15537
153,3973,-15525
135,3968,-15532
137,3978,-15535
147,3975,-15520
147,3983,-15530
149,3973,-15528
139,3978,-15532
156,3990,-15540
135,3971,-15533
138,3984,-15526
136,3972,-15537
180,3988,-15490
242,3976,-15342
166,4038,-15663
122,3983,-15751
102,3954,-15508
32,3951,-15425
49,3929,-15602
98,3933,-15623
261,3901,-15293
365,3988,-15294
274,4042,-15574
240,4065,-15859
156,3993,-15564
18,4017,-15404
-33,3987,-15560
-69,3947,-15650
-9,3940,-15404
90,3938,-15282
110,3967,-15534
190,3979,-15747
276,3951,-15616
321,3954,-15468
355,3983,-15523
322,4005,-15618
272,3973,-15476
212,3969,-15366
126,3976,-15487
25,3986,-15700
12,3963,-15643
-11,3953,-15517
7,3977,-15486
32,3991,-15533
78,3987,-15493
147,3990,-15413
209,4009,-15483
222,4031,-15623
302,4023,-15646
293,3963,-15530
272,3966,-15519
217,3949,-15544
124,3907,-15532
95,3920,-15478
89,3946,-15458
49,4000,-15565
69,4038,-15612
110,4026,-15547
113,4035,-15488
153,4027,-15522
174,3982,-15528
208,3983,-15499
230,3961,-15486
231,3953,-15565
217,3951,-15615
178,3934,-15568
111,3921,-15501
95,3975,-15519
84,3999,-15527
80,4040,-15508
105,4037,-15499
113,4023,-15513
122,4041,-15564
164,3985,-15553
204,3944,-15487
212,3956,-15498
214,3938,-15558
182,3936,-15542
176,3944,-15548
153,3965,-15543
103,3985,-15570
97,4000,-15553
91,4000,-15479
114,4010,-15482
129,4017,-15522
145,3999,-15546
147,3976,-15540
160,3952,-15546
170,3947,-15549
165,3961,-15568
176,3957,-15499
158,3943,-15487
151,3969,-15538
153,3972,-15552
140,3977,-15538
141,4009,-15522
149,4030,-15507
144,3993,-15505
168,4011,-15504
154,3977,-15483
131,3973,-15539
154,3969,-15584
159,3962,-15571
157,3980,-15564
174,3953,-15540
141,3939,-15520
148,3964,-15526
170,3974,-15482
122,3984,-15523
169,4013,-15554
139,4017,-15534
137,4006,-15559
160,4004,-15518
144,3958,-15510
161,3955,-15535
166,3939,-15518
164,3944,-15554
163,3957,-15562
160,3958,-15562
145,3976,-15541
140,3983,-15517
132,4001,-15500
142,4012,-15505
133,4004,-15515
144,4005,-15540
133,3986,-15555
136,3975,-15575
133,3935,-15558
133,3942,-15556
166,3947,-15512
160,3951,-15509
165,3987,-15507
176,3986,-15530
163,4019,-15531
156,4033,-15550
164,4005,-15517
157,4018,-15501
161,4002,-15463
131,3961,-15472
130,3955,-15539
132,3927,-15565
120,3941,-15585
143,3954,-15606
145,3955,-15574
142,3990,-15516
171,3994,-15460
164,4002,-15466
166,4006,-15507
163,4020,-15521
153,4012,-15554
142,4000,-15579
140,3952,-15559
142,3934,-15528
143,3913,-15502
137,3951,-15503
163,3964,-15523
167,3978,-15561
172,3985,-15548
164,4006,-15553
172,4015,-15541
158,3998,-15505
167,3982,-15491
147,3982,-15472
128,3985,-15515
136,3980,-15552
125,3954,-15569
128,3957,-15590
139,3980,-15553
134,3966,-15526
144,3987,-15495
155,3984,-15487
167,4000,-15508
162,4016,-15527
156,3998,-15511
154,4004,-15524
152,3994,-15552
157,3986,-15570
160,3963,-15541
166,3944,-15522
154,3963,-15583
133,3969,-15582
111,3969,-15501
113,3972,-15463
72,4005,-15511
110,4015,-15538
123,4003,-15495
145,4002,-15513
172,4014,-15556
198,3974,-15594
213,3983,-15523
228,3933,-15476
208,3932,-15536
236,3942,-15557
176,3940,-15508
143,3989,-15505
135,3998,-15542
59,4007,-15563
60,4027,-15520
77,4007,-15462
80,4003,-15539
126,3972,-15608
173,3954,-15524
214,3955,-15486
206,3954,-15522
189,3954,-15559
179,3963,-15522
168,3959,-15467
132,3999,-15537
119,4020,-15575
129,4025,-15543
117,4023,-15478
143,3994,-15501
154,3978,-15547
164,3942,-15549
188,3947,-15511
183,3942,-15526
165,3954,-15575
185,3970,-15573
149,3963,-15511
134,3986,-15526
117,4016,-15542
